Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S5574,Ahmed,Davis,student4574@university.com,Female,22,Business,57.39,55.19,48.7,99.69,92.9,0.31,66.02,89.41,D,5.5,Yes,No,PhD,Medium,6,5.9
S5575,Ahmed,Johnson,student4575@university.com,Female,21,Business,87.28,56.72,60.26,66.69,73.52,1.62,78.52,82.79,D,10.2,No,No,High School,High,6,4.3
S5576,Ali,Williams,student4576@university.com,Male,22,CS,81.81,45.61,81.06,58.0,92.28,4.53,54.09,64.25,D,28.3,Yes,Yes,Master's,Low,7,7.9
S5577,John,Brown,student4577@university.com,Female,19,Mathematics,59.38,56.78,89.85,50.42,68.17,5.23,68.81,69.56,B,24.8,No,Yes,Bachelor's,Medium,7,8.6
S5578,Liam,Williams,student4578@university.com,Male,23,CS,58.54,59.27,59.95,64.28,58.74,8.58,61.87,90.56,F,11.7,No,No,High School,Low,10,6.6
S5579,Emma,Johnson,student4579@university.com,Female,24,Business,93.52,98.13,54.02,94.46,72.77,7.16,71.9,70.66,C,29.4,Yes,Yes,High School,Medium,3,4.7
S5580,John,Williams,student4580@university.com,Female,21,Engineering,70.98,80.12,89.96,76.7,74.92,9.9,69.92,87.79,D,26.7,No,Yes,Master's,High,9,7.3
S5581,Liam,Smith,student4581@university.com,Female,24,CS,82.73,65.56,93.44,81.62,73.92,0.79,81.56,64.76,A,6.6,Yes,No,PhD,High,9,4.4
S5582,Ahmed,Williams,student4582@university.com,Male,20,Business,75.2,99.28,64.6,96.12,90.42,1.3,81.44,86.24,F,25.3,No,No,Master's,Medium,3,4.8
S5583,Maria,Williams,student4583@university.com,Male,19,Business,86.37,49.19,41.61,75.64,78.23,0.84,70.67,73.32,C,24.6,No,No,Master's,Medium,7,6.4
S5584,Liam,Brown,student4584@university.com,Female,18,Engineering,73.96,68.56,81.7,91.91,94.42,5.38,59.08,77.27,C,10.5,No,Yes,Master's,Low,4,5.2
S5585,Ali,Smith,student4585@university.com,Male,18,Mathematics,64.37,78.82,87.04,66.19,75.71,2.67,79.1,79.94,D,21.7,Yes,No,None,Medium,6,8.7
S5586,Ahmed,Smith,student4586@university.com,Male,22,Business,68.17,43.33,41.08,98.86,61.24,6.84,98.33,72.53,A,29.3,No,Yes,Bachelor's,High,6,8.0
S5587,Ahmed,Williams,student4587@university.com,Male,23,CS,92.95,83.02,75.7,53.94,56.47,1.33,59.27,73.31,D,21.9,Yes,No,Master's,High,5,5.4
S5588,Emma,Davis,student4588@university.com,Female,22,Engineering,73.4,45.99,75.3,86.24,93.42,1.03,53.45,63.29,F,25.3,No,No,Bachelor's,High,6,8.8
S5589,Ali,Brown,student4589@university.com,Male,20,Mathematics,60.67,48.42,62.72,83.03,52.81,4.6,63.23,99.29,B,7.5,Yes,No,Master's,High,7,5.9
S5590,Emma,Williams,student4590@university.com,Female,20,Mathematics,96.73,49.58,84.99,59.58,55.88,3.76,70.65,95.29,F,23.2,Yes,No,PhD,High,2,6.8
S5591,Ali,Williams,student4591@university.com,Female,18,Mathematics,89.83,95.73,65.69,69.44,53.18,8.29,65.31,76.37,A,10.1,Yes,Yes,PhD,High,7,6.8
S5592,Emma,Johnson,student4592@university.com,Female,24,Business,52.78,80.99,80.61,65.64,71.19,8.38,91.74,51.73,B,6.8,Yes,No,Master's,High,7,7.2
S5593,Liam,Johnson,student4593@university.com,Male,21,Mathematics,99.95,79.33,71.03,54.72,76.63,1.17,74.65,58.42,C,18.8,Yes,No,High School,Low,7,5.2
S5594,John,Davis,student4594@university.com,Female,18,Business,84.75,73.33,54.91,79.24,50.99,8.12,62.31,92.7,D,23.8,Yes,No,Bachelor's,High,10,8.6
S5595,Maria,Brown,student4595@university.com,Male,18,Engineering,58.01,57.57,76.39,99.68,75.78,5.64,97.51,96.54,F,18.7,Yes,No,PhD,Medium,5,5.3
S5596,Maria,Jones,student4596@university.com,Male,24,Engineering,61.86,77.25,84.21,77.98,69.69,5.04,56.25,58.06,D,28.3,No,No,None,Medium,3,7.3
S5597,Ali,Johnson,student4597@university.com,Female,24,Mathematics,84.62,64.61,98.43,77.26,88.68,0.95,56.15,86.73,F,22.4,Yes,No,High School,Low,5,7.8
S5598,Sara,Jones,student4598@university.com,Female,20,Engineering,88.99,48.72,62.81,52.02,91.5,7.4,62.26,81.15,D,7.9,Yes,Yes,PhD,High,1,8.4
S5599,Omar,Smith,student4599@university.com,Female,24,CS,61.95,81.38,43.87,56.96,84.25,0.6,53.84,65.17,B,28.4,Yes,No,High School,High,5,6.3
S5600,Ahmed,Johnson,student4600@university.com,Male,22,CS,62.85,47.77,99.28,75.66,73.67,2.78,87.58,71.8,D,8.8,No,No,Bachelor's,High,3,7.6
S5601,Ahmed,Johnson,student4601@university.com,Male,20,Business,65.36,51.44,77.43,99.26,60.81,0.95,65.64,83.86,A,24.0,Yes,No,High School,High,7,4.4
S5602,Ali,Brown,student4602@university.com,Female,24,Mathematics,79.9,89.06,96.79,93.83,92.36,5.31,86.49,55.06,A,8.7,Yes,Yes,None,High,4,7.9
S5603,Liam,Davis,student4603@university.com,Female,23,Business,58.59,79.61,46.23,67.01,67.08,6.45,88.14,59.45,D,30.0,No,Yes,High School,High,6,7.8
S5604,Emma,Jones,student4604@university.com,Male,20,Engineering,55.21,77.86,60.52,77.15,67.81,8.91,61.88,51.67,C,13.3,Yes,Yes,PhD,Low,6,6.1
S5605,Sara,Johnson,student4605@university.com,Male,20,Mathematics,83.94,65.09,48.04,77.64,95.8,7.34,75.92,95.11,A,17.4,Yes,No,None,Low,4,5.6
S5606,John,Johnson,student4606@university.com,Female,18,Business,88.95,63.78,90.13,84.27,98.78,9.61,75.98,78.69,F,16.7,No,No,Bachelor's,Medium,1,5.9
S5607,Emma,Brown,student4607@university.com,Male,21,Mathematics,75.05,81.42,92.82,84.39,94.91,7.61,93.57,76.17,D,7.5,Yes,No,PhD,Medium,3,4.5
S5608,Emma,Brown,student4608@university.com,Male,18,Mathematics,68.19,84.4,70.08,89.49,99.91,2.98,51.28,85.31,D,17.4,Yes,Yes,Bachelor's,Medium,3,7.2
S5609,Ali,Davis,student4609@university.com,Male,19,Business,71.6,70.61,51.2,51.25,93.45,5.48,65.84,99.42,A,8.7,Yes,No,Master's,High,6,8.6
S5610,Ali,Jones,student4610@university.com,Male,20,Mathematics,69.42,98.16,47.63,97.18,85.22,4.58,94.12,58.61,C,25.0,Yes,Yes,PhD,Low,10,7.3
S5611,Liam,Smith,student4611@university.com,Male,24,Engineering,98.0,97.34,75.29,53.5,64.69,5.66,61.84,56.66,F,29.0,No,No,High School,Low,8,6.9
S5612,Ahmed,Davis,student4612@university.com,Male,24,CS,88.4,64.75,70.38,73.81,97.65,5.72,56.84,64.74,A,25.2,Yes,Yes,Bachelor's,High,2,9.0
S5613,Ali,Smith,student4613@university.com,Female,24,CS,60.4,89.24,81.69,95.98,93.83,7.02,78.81,95.2,A,15.8,No,No,High School,High,6,6.7
S5614,Ali,Williams,student4614@university.com,Male,20,Mathematics,69.21,72.6,58.31,74.38,62.04,0.83,65.29,70.57,B,5.1,Yes,Yes,None,Low,7,5.7
S5615,Ali,Johnson,student4615@university.com,Female,24,CS,77.2,70.71,64.14,53.18,74.46,7.47,73.36,89.67,A,5.9,No,No,Bachelor's,Medium,3,7.5
S5616,Liam,Jones,student4616@university.com,Female,19,Mathematics,80.65,43.3,41.28,61.46,53.5,1.44,91.0,60.15,F,17.4,Yes,Yes,Bachelor's,Medium,1,6.6
S5617,Ahmed,Davis,student4617@university.com,Male,20,Business,73.41,74.44,76.61,78.93,97.67,0.26,76.03,74.68,B,22.0,No,No,None,Medium,2,8.9
S5618,John,Johnson,student4618@university.com,Female,24,Engineering,90.51,94.03,65.39,54.39,78.64,5.19,75.79,56.37,C,25.5,No,No,None,Medium,5,8.5
S5619,John,Jones,student4619@university.com,Female,20,CS,88.38,86.81,95.19,71.18,62.26,5.81,63.91,70.64,C,20.0,Yes,Yes,None,Medium,1,8.7
S5620,Omar,Jones,student4620@university.com,Female,23,Business,75.26,87.18,78.51,66.45,64.62,0.35,89.64,63.11,A,29.5,Yes,Yes,None,Medium,4,4.0
S5621,Omar,Jones,student4621@university.com,Male,20,Engineering,92.72,49.6,63.92,90.76,99.03,5.15,86.99,77.47,F,17.3,No,No,Master's,Low,6,5.7
S5622,Ali,Johnson,student4622@university.com,Female,19,CS,87.55,61.51,55.82,55.51,80.78,5.35,61.71,89.02,C,20.0,Yes,Yes,Bachelor's,High,1,7.1
S5623,Omar,Davis,student4623@university.com,Male,18,CS,88.93,53.99,94.32,84.14,71.03,0.52,66.0,96.92,F,10.8,Yes,Yes,Master's,Low,6,5.5
S5624,Ahmed,Brown,student4624@university.com,Female,20,Engineering,97.82,58.95,40.98,70.33,74.99,7.12,89.43,64.19,F,13.5,Yes,No,Master's,Low,8,7.3
S5625,Liam,Johnson,student4625@university.com,Female,21,Business,63.32,74.77,59.61,79.39,54.93,2.1,67.89,87.16,B,22.1,Yes,No,High School,High,1,7.6
S5626,John,Jones,student4626@university.com,Female,19,Business,63.38,61.89,96.61,60.28,53.75,7.94,70.18,94.28,A,20.0,No,Yes,Bachelor's,Medium,8,7.1
S5627,Emma,Davis,student4627@university.com,Female,22,CS,94.45,73.64,79.24,80.49,79.64,3.11,68.22,56.24,F,14.2,Yes,Yes,Bachelor's,Medium,8,6.3
S5628,John,Williams,student4628@university.com,Male,23,Engineering,88.61,66.31,71.96,83.7,75.6,4.78,58.08,79.3,F,7.8,Yes,Yes,Bachelor's,High,2,7.5
S5629,John,Smith,student4629@university.com,Female,19,Business,96.33,57.2,52.21,53.51,67.96,8.92,67.04,80.59,F,13.6,No,No,Bachelor's,Low,3,7.9
S5630,Ahmed,Jones,student4630@university.com,Female,18,Engineering,53.16,45.72,90.0,91.22,78.31,8.06,90.15,63.62,A,6.1,Yes,No,None,High,6,7.5
S5631,Omar,Williams,student4631@university.com,Male,24,Engineering,81.39,93.51,52.25,93.06,53.63,7.82,74.55,51.13,B,19.5,No,No,PhD,Low,8,8.1
S5632,Emma,Brown,student4632@university.com,Male,24,CS,57.23,40.68,54.9,53.18,97.2,1.6,72.91,62.84,F,13.1,Yes,No,High School,High,5,8.7
S5633,Ahmed,Jones,student4633@university.com,Male,19,Engineering,75.19,40.1,51.51,80.16,64.69,0.48,57.82,79.24,D,14.5,Yes,No,High School,High,9,4.5
S5634,Ali,Williams,student4634@university.com,Female,22,Engineering,57.79,89.61,49.49,79.7,53.59,6.06,58.88,59.82,B,19.4,No,No,None,Low,4,8.5
S5635,Liam,Jones,student4635@university.com,Male,24,Mathematics,56.4,99.81,97.2,50.62,58.48,4.11,52.15,64.37,A,19.5,No,Yes,Master's,Medium,4,5.4
S5636,Maria,Johnson,student4636@university.com,Male,23,Engineering,50.61,83.63,76.12,67.12,54.77,9.09,50.7,85.4,C,19.7,No,Yes,PhD,Low,8,6.8
S5637,John,Davis,student4637@university.com,Male,21,Business,81.51,40.92,78.27,98.45,58.93,3.5,74.4,69.92,F,17.3,No,Yes,High School,Low,5,8.7
S5638,Maria,Williams,student4638@university.com,Male,22,CS,67.95,53.6,97.26,77.77,70.84,4.11,70.46,53.27,D,17.2,Yes,No,Master's,Medium,8,7.1
S5639,Liam,Davis,student4639@university.com,Male,19,CS,55.26,98.31,53.83,96.66,86.9,5.26,63.77,69.96,C,25.5,Yes,Yes,Bachelor's,Medium,1,4.4
S5640,Liam,Johnson,student4640@university.com,Male,22,Engineering,66.14,88.52,40.36,83.78,63.62,7.96,99.5,99.99,C,16.7,Yes,No,PhD,Medium,10,6.5
S5641,Ahmed,Johnson,student4641@university.com,Female,24,Engineering,58.45,74.01,75.93,51.42,71.8,2.68,69.9,63.05,F,18.4,Yes,Yes,PhD,Low,5,8.5
S5642,Ahmed,Davis,student4642@university.com,Male,24,Business,97.08,54.21,70.47,53.89,96.44,9.42,89.44,63.26,F,29.7,No,No,Bachelor's,High,8,6.1
S5643,Ahmed,Williams,student4643@university.com,Female,19,Mathematics,66.0,40.86,68.66,86.11,64.79,5.4,60.53,58.49,C,9.5,Yes,Yes,High School,Medium,8,8.2
S5644,Maria,Davis,student4644@university.com,Male,24,CS,66.7,41.25,43.71,77.73,89.74,8.41,62.35,63.58,D,23.2,Yes,No,PhD,High,7,8.0
S5645,Ahmed,Davis,student4645@university.com,Male,24,Mathematics,91.99,76.72,67.27,56.36,57.89,5.26,78.42,78.74,B,16.8,Yes,No,None,Low,3,8.5
S5646,Liam,Smith,student4646@university.com,Male,21,Business,82.39,41.31,57.25,80.7,58.92,7.72,50.2,98.23,F,25.8,Yes,No,None,Medium,10,5.3
S5647,Ali,Williams,student4647@university.com,Female,21,CS,85.51,99.62,56.47,90.51,72.81,0.51,50.87,80.38,F,15.1,No,Yes,None,Low,10,6.5
S5648,Ahmed,Smith,student4648@university.com,Male,18,Business,81.8,51.0,53.34,87.65,61.71,7.99,57.11,70.49,A,12.6,No,Yes,PhD,High,7,5.7
S5649,Sara,Jones,student4649@university.com,Male,21,Engineering,97.31,82.64,59.95,62.31,95.15,5.24,61.16,69.48,F,10.2,No,Yes,High School,Low,3,6.7
S5650,Omar,Davis,student4650@university.com,Male,20,Business,60.35,49.3,61.19,62.91,52.54,4.49,76.39,51.21,A,26.8,No,Yes,Master's,Medium,6,4.1
S5651,Maria,Jones,student4651@university.com,Male,22,Engineering,99.45,72.41,58.53,98.39,79.86,1.12,84.31,50.13,C,23.0,Yes,No,High School,Medium,9,5.2
S5652,Sara,Williams,student4652@university.com,Female,22,Mathematics,91.55,44.84,98.73,94.37,80.21,7.42,65.59,89.86,D,6.9,No,No,Master's,Low,8,8.9
S5653,Ahmed,Davis,student4653@university.com,Female,19,CS,79.45,86.01,95.96,65.92,53.3,1.31,61.95,74.51,A,22.8,Yes,Yes,PhD,High,4,7.0
S5654,Liam,Jones,student4654@university.com,Female,21,CS,83.12,75.1,74.47,91.2,86.63,1.92,91.14,51.66,A,5.9,No,No,Bachelor's,Low,5,4.9
S5655,Ali,Brown,student4655@university.com,Female,18,Mathematics,82.44,45.17,98.86,58.09,73.44,1.26,58.14,64.3,B,9.5,Yes,No,Master's,Low,4,6.5
S5656,John,Johnson,student4656@university.com,Female,24,Engineering,52.92,90.92,99.47,59.84,86.15,0.07,83.92,67.83,C,19.8,Yes,Yes,Master's,Medium,6,7.5
S5657,Emma,Davis,student4657@university.com,Male,18,CS,60.9,72.82,61.36,59.06,91.35,6.62,96.57,89.16,A,16.6,Yes,No,High School,Medium,8,7.0
S5658,Omar,Johnson,student4658@university.com,Male,18,Business,98.07,95.3,66.71,54.39,66.14,2.71,61.61,71.72,A,26.0,No,Yes,PhD,Medium,6,6.5
S5659,Emma,Smith,student4659@university.com,Male,23,Engineering,76.72,95.0,97.54,92.73,74.22,1.49,54.35,89.47,C,20.2,Yes,Yes,High School,Low,5,7.4
S5660,Ahmed,Jones,student4660@university.com,Female,24,CS,68.92,95.23,76.52,78.94,63.04,3.2,98.99,81.69,F,29.1,Yes,Yes,PhD,Low,9,4.8
S5661,Omar,Smith,student4661@university.com,Male,20,Business,88.1,44.67,52.78,62.95,60.08,4.99,63.54,51.66,D,26.4,Yes,No,Master's,High,7,6.2
S5662,Omar,Davis,student4662@university.com,Female,21,Business,76.23,47.26,81.36,92.43,50.03,5.03,63.78,98.43,C,13.5,Yes,Yes,Bachelor's,Low,10,7.8
S5663,Ali,Johnson,student4663@university.com,Male,24,CS,50.66,99.26,52.34,90.13,98.18,3.67,74.19,59.07,B,25.9,No,Yes,PhD,Low,3,6.9
S5664,Omar,Johnson,student4664@university.com,Female,18,Mathematics,86.81,69.26,60.36,55.05,72.05,4.95,61.55,63.78,B,26.7,No,Yes,Master's,High,10,8.5
S5665,Maria,Jones,student4665@university.com,Male,24,Mathematics,86.61,54.29,53.65,82.21,50.65,4.27,99.64,90.46,D,29.2,Yes,No,Bachelor's,Medium,2,6.2
S5666,Sara,Davis,student4666@university.com,Male,20,CS,58.26,86.18,54.7,86.09,50.45,8.23,52.15,59.49,B,5.3,No,No,High School,Medium,5,4.7
S5667,Sara,Brown,student4667@university.com,Male,22,Business,97.83,55.86,40.28,85.79,64.42,0.3,72.57,70.05,C,26.9,No,No,High School,High,5,4.2
S5668,Sara,Brown,student4668@university.com,Male,19,Mathematics,61.2,83.63,92.84,86.16,50.7,8.68,77.42,93.25,F,6.7,Yes,No,PhD,High,6,6.4
S5669,Maria,Jones,student4669@university.com,Female,21,Mathematics,72.89,90.24,57.76,58.47,68.73,2.44,73.35,81.86,B,18.2,Yes,No,PhD,High,1,6.2
S5670,Emma,Davis,student4670@university.com,Male,21,Mathematics,55.74,87.06,45.18,65.75,53.15,7.22,76.03,65.1,C,15.4,No,No,PhD,Low,5,5.3
S5671,Ali,Jones,student4671@university.com,Male,23,Engineering,80.16,56.44,45.22,92.21,51.96,4.05,99.38,82.2,B,28.0,No,Yes,High School,Medium,7,7.0
S5672,Omar,Davis,student4672@university.com,Male,22,Mathematics,68.77,64.1,73.36,94.92,83.47,2.94,93.85,90.63,A,15.1,No,No,PhD,High,9,5.3
S5673,Maria,Smith,student4673@university.com,Female,21,CS,67.66,64.8,99.58,63.96,95.34,6.15,65.42,70.19,A,19.9,No,No,Master's,Low,3,5.1
S5674,Sara,Jones,student4674@university.com,Male,23,CS,91.35,69.48,48.7,51.15,70.47,7.69,77.57,78.58,F,22.3,No,Yes,None,Medium,7,7.1
S5675,Ahmed,Davis,student4675@university.com,Male,23,Engineering,50.48,50.04,45.98,92.99,91.84,4.5,50.02,99.4,A,5.5,No,Yes,None,Low,7,8.7
S5676,John,Brown,student4676@university.com,Male,23,Engineering,89.9,67.15,66.3,68.85,51.46,4.67,70.48,98.23,A,19.8,Yes,No,PhD,High,7,5.0
S5677,Omar,Davis,student4677@university.com,Male,21,CS,78.57,70.65,73.8,66.47,88.88,0.59,58.19,75.45,B,17.9,No,No,Master's,High,4,4.9
S5678,Maria,Davis,student4678@university.com,Male,21,Engineering,99.3,71.9,57.66,67.35,53.14,9.24,85.57,54.81,B,19.9,Yes,No,Master's,High,3,6.6
S5679,Liam,Jones,student4679@university.com,Female,21,Mathematics,79.47,89.19,58.15,70.78,91.92,8.47,61.05,85.03,D,6.9,Yes,Yes,Master's,High,1,4.6
S5680,Maria,Smith,student4680@university.com,Female,20,Business,52.77,71.04,65.47,68.91,94.12,3.98,87.44,63.43,F,6.4,No,Yes,Bachelor's,High,6,5.5
S5681,Ali,Smith,student4681@university.com,Female,23,Business,52.53,53.85,58.85,78.32,89.3,7.65,65.66,83.47,A,9.4,No,Yes,Master's,High,4,9.0
S5682,Ali,Smith,student4682@university.com,Male,20,Business,94.16,79.79,94.92,53.95,91.04,3.13,96.29,67.59,D,26.7,Yes,Yes,High School,Low,8,8.2
S5683,Maria,Smith,student4683@university.com,Female,19,CS,92.06,87.84,42.52,98.58,78.07,7.3,72.27,85.94,B,13.9,No,Yes,High School,Medium,6,7.5
S5684,Sara,Williams,student4684@university.com,Male,21,Engineering,67.29,59.16,54.07,96.82,63.24,5.17,91.98,68.37,D,15.9,No,No,Master's,Medium,6,4.1
S5685,John,Jones,student4685@university.com,Male,24,Business,80.9,78.72,88.51,96.72,82.16,4.61,81.41,97.06,A,14.8,Yes,No,None,Medium,8,5.3
S5686,Omar,Johnson,student4686@university.com,Male,22,Mathematics,74.48,48.82,90.04,93.96,71.98,0.57,98.87,56.83,D,22.9,No,No,Bachelor's,Low,5,6.8
S5687,Ali,Jones,student4687@university.com,Male,18,Mathematics,98.36,60.52,46.69,83.02,50.27,9.65,87.14,53.42,C,11.5,Yes,No,High School,Low,8,7.6
S5688,Omar,Williams,student4688@university.com,Female,19,Mathematics,97.5,94.55,98.43,61.06,73.84,8.37,86.39,89.06,F,6.7,Yes,No,High School,High,1,7.3
S5689,Sara,Smith,student4689@university.com,Female,24,Engineering,99.19,94.68,81.6,52.47,82.56,7.93,63.24,70.07,A,14.5,No,Yes,High School,Medium,10,4.9
S5690,Omar,Williams,student4690@university.com,Female,18,Business,93.32,74.52,56.36,54.97,50.69,3.05,75.24,73.28,C,23.2,Yes,Yes,Bachelor's,Low,2,6.3
S5691,Ahmed,Brown,student4691@university.com,Male,18,Mathematics,95.48,82.14,67.36,66.2,81.07,2.9,64.51,96.69,D,27.9,Yes,Yes,Master's,Low,8,5.0
S5692,Ali,Brown,student4692@university.com,Female,21,Engineering,60.86,91.24,57.83,75.19,82.63,5.73,50.96,79.5,A,6.3,Yes,Yes,Bachelor's,Medium,1,8.6
S5693,Sara,Jones,student4693@university.com,Female,22,Mathematics,91.55,97.51,49.0,99.66,57.91,8.46,85.53,83.01,D,25.3,No,No,Master's,Low,5,6.8
S5694,Sara,Jones,student4694@university.com,Male,18,Business,85.44,69.39,57.47,71.77,71.55,9.35,61.79,50.97,F,6.7,No,No,PhD,High,5,6.0
S5695,John,Johnson,student4695@university.com,Female,23,Business,98.14,73.69,74.81,76.23,98.22,2.69,69.87,83.53,F,13.3,No,Yes,High School,Medium,2,8.6
S5696,John,Johnson,student4696@university.com,Male,24,Business,78.56,64.94,89.56,84.76,94.21,6.07,64.23,69.42,B,5.6,No,No,None,High,2,8.5
S5697,Ahmed,Brown,student4697@university.com,Female,18,Business,54.26,44.32,61.81,59.04,70.54,7.24,59.98,73.01,C,27.8,Yes,Yes,Bachelor's,Low,1,6.5
S5698,Sara,Smith,student4698@university.com,Female,19,Business,79.87,65.37,60.87,96.64,67.49,2.26,53.36,90.4,F,22.7,Yes,No,Bachelor's,Low,4,7.4
S5699,Emma,Williams,student4699@university.com,Female,22,Mathematics,84.33,87.44,68.08,76.45,56.2,4.07,66.89,76.19,C,14.2,No,No,High School,Low,6,5.6
S5700,Sara,Johnson,student4700@university.com,Male,22,Business,61.02,88.29,78.67,63.81,51.76,1.87,54.09,99.34,D,14.4,Yes,No,High School,Medium,3,5.5
S5701,John,Davis,student4701@university.com,Female,18,Mathematics,69.71,93.54,85.1,96.76,64.87,6.99,77.02,89.84,C,21.0,Yes,Yes,None,Low,10,6.7
S5702,Emma,Johnson,student4702@university.com,Female,22,Business,79.93,43.09,59.61,81.27,97.01,8.64,50.98,86.43,A,7.2,No,No,None,Medium,4,8.2
S5703,Ali,Smith,student4703@university.com,Female,19,Mathematics,68.71,71.63,75.18,74.18,97.93,8.78,97.0,79.43,B,8.6,No,No,High School,Low,8,7.0
S5704,Ali,Smith,student4704@university.com,Female,24,Business,68.75,46.45,63.36,79.01,90.63,6.7,98.32,70.62,C,26.2,No,Yes,Master's,High,2,6.3
S5705,Omar,Jones,student4705@university.com,Male,19,Mathematics,56.65,52.04,82.98,87.42,67.54,3.47,65.23,52.64,C,10.1,Yes,No,High School,High,9,7.3
S5706,Maria,Williams,student4706@university.com,Male,19,Business,97.04,94.01,49.88,57.73,57.18,6.61,63.01,50.92,F,23.2,No,Yes,None,Medium,10,8.1
S5707,John,Smith,student4707@university.com,Female,23,Engineering,87.52,69.81,55.42,93.24,79.78,8.64,55.22,52.34,A,10.6,No,No,High School,Low,6,7.9
S5708,Maria,Johnson,student4708@university.com,Female,21,Mathematics,50.06,85.51,65.56,97.98,82.33,6.26,95.25,97.94,F,7.2,Yes,No,None,Medium,9,5.9
S5709,Emma,Johnson,student4709@university.com,Female,18,Engineering,88.28,43.86,93.36,78.35,71.23,4.13,79.34,66.16,C,27.5,No,Yes,PhD,Low,1,8.7
S5710,John,Brown,student4710@university.com,Male,24,Mathematics,86.99,65.01,74.4,84.11,84.58,9.2,80.51,85.03,D,27.5,No,No,Master's,Medium,4,4.1
S5711,Ahmed,Smith,student4711@university.com,Female,22,Mathematics,50.49,80.45,97.92,92.99,87.33,8.35,94.79,79.72,F,20.1,Yes,Yes,None,High,7,6.3
S5712,Sara,Davis,student4712@university.com,Female,19,Mathematics,68.48,48.0,46.2,68.74,89.15,8.82,95.54,78.58,F,16.6,No,Yes,Bachelor's,Medium,10,8.5
S5713,Ahmed,Jones,student4713@university.com,Male,18,CS,80.34,59.55,67.61,99.64,75.11,9.03,91.42,78.96,A,18.8,No,No,Bachelor's,Low,9,7.5
S5714,Emma,Williams,student4714@university.com,Male,24,Business,72.64,43.87,65.14,84.03,89.58,3.94,88.67,65.11,F,15.2,Yes,No,Master's,Medium,1,7.5
S5715,John,Davis,student4715@university.com,Male,24,Engineering,88.9,79.08,76.01,71.2,51.27,8.6,93.86,94.33,F,23.9,No,Yes,Master's,High,1,4.8
S5716,Liam,Jones,student4716@university.com,Female,18,Engineering,71.27,98.25,88.72,83.87,84.02,5.7,93.8,95.96,B,23.9,No,No,Bachelor's,Low,3,6.9
S5717,Emma,Johnson,student4717@university.com,Male,21,Mathematics,57.69,89.62,90.49,76.08,61.78,0.38,68.43,82.23,C,25.5,Yes,Yes,PhD,High,6,8.8
S5718,Liam,Davis,student4718@university.com,Male,23,Engineering,98.82,98.48,80.21,55.58,63.53,6.36,98.67,93.2,A,18.1,Yes,Yes,PhD,Low,5,5.1
S5719,Sara,Jones,student4719@university.com,Female,22,Engineering,62.1,90.74,78.49,89.79,54.57,4.71,85.46,53.0,F,25.0,No,Yes,None,Low,5,5.6
S5720,Ali,Johnson,student4720@university.com,Male,23,Engineering,85.88,91.31,96.94,78.22,59.62,2.75,68.51,55.02,C,8.9,Yes,No,Master's,High,9,5.9
S5721,Ali,Johnson,student4721@university.com,Female,24,Engineering,57.16,74.63,63.02,89.79,99.6,9.7,72.1,77.95,A,5.8,Yes,No,Bachelor's,Low,3,5.8
S5722,Emma,Johnson,student4722@university.com,Female,22,CS,66.45,71.1,89.97,57.75,70.77,0.55,84.36,92.33,F,21.2,No,Yes,Master's,Medium,5,7.1
S5723,Maria,Johnson,student4723@university.com,Male,24,Mathematics,72.1,64.38,95.29,76.92,96.39,9.46,68.05,65.77,D,7.6,Yes,No,Bachelor's,Low,7,5.2
S5724,John,Johnson,student4724@university.com,Female,19,Engineering,59.61,89.09,69.49,88.33,58.14,1.59,91.33,77.4,B,18.8,No,Yes,Bachelor's,Medium,2,6.5
S5725,John,Brown,student4725@university.com,Male,19,CS,72.5,50.92,83.75,99.42,60.2,3.77,57.4,50.5,A,23.0,No,Yes,None,Low,7,6.0
S5726,Ali,Davis,student4726@university.com,Male,18,CS,57.86,43.37,62.62,94.22,77.89,4.17,95.38,99.33,D,15.2,Yes,Yes,Master's,High,1,7.2
S5727,Omar,Jones,student4727@university.com,Male,22,Mathematics,77.95,96.87,49.53,93.22,67.48,7.31,65.06,88.35,A,6.1,Yes,No,PhD,Medium,7,5.2
S5728,Ahmed,Brown,student4728@university.com,Female,22,Business,83.19,40.23,75.19,62.37,82.2,2.16,57.64,68.07,A,27.2,Yes,No,Master's,Low,2,6.8
S5729,Omar,Brown,student4729@university.com,Male,24,Business,53.12,98.61,51.79,91.9,71.1,9.86,92.9,99.15,B,6.1,No,Yes,Bachelor's,High,7,7.7
